Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Pietroski F-Score
SMED,179660,USD,2021,Q3,2021-05-05,2021-05-05,12820000.0,6452000.0,2675000.0,0.38205,0.156,0.14164000000000002,0.25634,0.14273,0.26882,2.09841,0.79601,0.09254,0.60487,0.58972,4.27061,2.35966,0.1626,,5.0
SMG,355003,USD,2021,Q2,2021-05-12,2021-05-12,852100000.0,2535300000.0,703300000.0,0.32066,0.15257,0.10905999999999999,0.57498,0.10965,1.3,1.90998,4.24402,0.51383,9.71711,9.425089999999999,89.09564,16.89987,12.63224,7.48451,5.0
SMID,362372,USD,2021,Q1,2021-05-11,2021-05-11,10089000.0,4740000.0,11903000.0,0.30787,0.15436,0.11308,0.20974,0.10877,2.13698,2.4287400000000003,0.9282299999999999,0.09256,0.8595700000000001,0.85924,7.60113,4.098330000000001,1.8369,0.0,7.0
SMIT,332324,USD,2021,Q3,2021-04-22,2021-04-22,-7209008.0,2737138.0,327078.0,0.45796000000000003,-1.925,-1.35307,-0.74595,-0.23678000000000002,-0.061579999999999996,2.1086099999999997,2.15045,0.12201,-1.4092799999999999,-1.41056,1.04155,1.8892400000000003,0.08678,,2.0
SMP,126577,USD,2021,Q1,2021-05-06,2021-05-06,153085000.0,42574000.0,148090000.0,0.30416,0.11017,0.06062000000000001,0.12527,0.07145,2.1226700000000003,1.96869,0.7533,0.0436,3.12235,3.05991,51.5053,24.92561,6.6277,0.50085,9.0
SMRT,45048,USD,2020,Q1,2020-07-16,2020-07-16,-53995000.0,197228000.0,-89083000.0,0.22423,-0.07742,-0.07595,2.37767,-0.1058,1.1114700000000002,0.6512600000000001,-23.4729,0.26035,-1.68723,-1.6911900000000002,22.21475,-0.7096100000000001,-1.8753,0.00107,2.0
SMTC,185350,USD,2021,Q1,2021-06-02,2021-06-02,118869000.0,175316000.0,48707000.0,0.61261,0.13774,0.11657999999999999,0.10471,0.06897,0.66027,4.78036,0.5183,0.16391,1.13293,1.1171799999999998,9.71833,10.81627,0.7480399999999999,,9.0
SNA,288357,USD,2021,Q1,2021-04-22,2021-04-22,1048499999.0,1450800000.0,1400800000.0,0.48886,0.25256999999999996,0.18125,0.17507,0.10226,2.05275,2.4734599999999998,0.71208,0.2174,12.5846,12.44688,69.43106999999999,71.47994,25.8331,4.6288599999999995,4.0
SNAK,86600,USD,2017,Q3,2017-11-09,2017-11-09,1591000.0,60608000.0,11609000.0,0.12143,-0.02254,-0.26321,4.35318,-0.9635600000000001,-0.17374,0.35781,-5.5178199999999995,0.87402,-3.38829,-3.38829,12.87272,-0.77835,0.5886899999999999,,3.0
SNOW_delis,203144,USD,2017,Q3,2017-05-04,2017-05-04,124395000.0,576073000.0,85661000.0,0.20678000000000002,0.10844000000000001,0.056389999999999996,0.09696,0.03036,2.52494,2.13955,2.19352,0.51553,0.8529200000000001,0.84546,15.12408,8.699530000000001,2.1535599999999997,,8.0
SNX,84398,USD,2021,Q1,2021-04-08,2021-04-08,1143799000.0,1632774000.0,2164609000.0,0.11345999999999999,0.03413,0.01936,0.23219,0.06398999999999999,4.37825,1.7147400000000002,2.6284400000000003,0.21133000000000002,6.47284,6.43381,334.29304,27.87742,28.33972,0.13499,9.0
SO,189248,USD,2021,Q1,2021-04-29,2021-04-29,9443000000.0,51354000000.0,1301000000.0,0.74261,0.2597,0.15921,0.1015,0.027,0.38423,0.81728,2.7589,0.40954,3.19811,3.1800900000000003,20.08689,31.23306,1.22881,2.55773,4.0
SOFO,374032,USD,2021,Q2,2021-05-13,2021-05-13,3167000.0,6474000.0,-429000.0,0.72082,0.05725,0.03992,6.64352,0.07852999999999999,-0.29895,0.96886,83.59722,0.35429,0.18311,0.17887999999999998,4.5871,0.02756,-0.05474,,5.0
SOHO,158088,USD,2021,Q1,2021-05-17,2021-05-17,-9996469.0,386057177.0,5866938.0,-0.07172,-0.52508,-0.9255399999999999,-1.41982,-0.11243,-0.11135,0.98872,11.62796,0.8237899999999999,-3.67732,-3.72235,3.9731699999999996,3.00902,0.40946,0.0,1.0
SOHU,138944,USD,2018,Q1,2018-05-08,2018-05-08,-19323000.0,190836000.0,512107000.0,0.44531000000000004,-0.05483,-0.26100999999999996,-0.28756,-0.14712999999999998,-1.01037,2.20267,0.9544,0.0554,-13.03587,-13.03587,49.9432,17.08682,13.17105,,4.0
SONC,343236,USD,2018,Q4,2018-12-14,2018-12-14,145422000.0,721185000.0,125965000.0,0.52035,0.25276,0.1681,-0.24652,0.13405999999999998,1.76905,1.6822,-2.83881,1.35782,1.89284,1.86958,11.2603,-7.6784,3.3485300000000002,0.63571,7.0
SOTK,94282,USD,2020,Q4,2021-05-28,2021-05-28,1803537.0,1001640.0,812967.0,0.47173000000000004,0.09037,0.07555,0.10234,0.06823,0.72545,3.08704,0.49976000000000004,0.060989999999999996,0.07263,0.0715,0.9614,0.70977,0.05269,,3.0
SPAN,164268,USD,2017,Q2,2017-05-16,2017-05-16,7278344.0,0.0,7769240.0,0.3729,0.09972,0.08132,0.1752,0.14818,1.54667,4.77489,0.18235,0.0,1.82729,1.81499,22.47043,10.42987,2.82622,0.64031,6.0
SPB,357600,USD,2021,Q2,2021-05-07,2021-05-07,686500000.0,2570200000.0,791700000.0,0.35984,0.12172000000000001,0.06726,0.20023,0.05674,2.6451700000000002,1.9416,2.52857,0.48728999999999995,6.980760000000001,6.93225,103.78309,34.69621,18.465310000000002,1.6746400000000001,7.0
SPG,111127,USD,2021,Q1,2021-05-10,2021-05-10,3268098000.0,26156520000.0,2684439000.0,0.9095700000000001,0.42757,0.24866,0.27746,0.03247,2.4022200000000002,0.46192,7.544060000000001,0.7601100000000001,3.55614,3.55614,14.30146,9.617560000000001,8.54263,3.89955,5.0
SPLK,51255,USD,2021,Q1,2021-06-09,2021-06-09,-827953000.0,2329193000.0,-979787000.0,0.7429100000000001,-0.40347,-0.46723000000000003,-0.8613200000000001,-0.20260999999999998,0.91279,2.1587,3.2511099999999997,0.43965,-6.69635,-6.69635,14.331929999999998,7.774539999999999,-6.1123400000000006,,1.0
SPLS,166539,USD,2017,Q4,2018-02-17,2018-02-17,1298000000.0,1048000000.0,1088000000.0,0.26076,0.04724,-0.08204,-0.40503,-0.18099,-0.7267899999999999,1.43315,1.2378200000000001,0.12671,-2.3066299999999997,-2.3066299999999997,28.11556,5.68259,1.6764299999999999,0.4792,3.0
SPNC,114601,USD,2017,Q2,2017-08-08,2017-08-08,-16956000.0,313628000.0,-23638000.0,0.7477199999999999,-0.15537,-0.24264000000000002,-1.67632,-0.15934,0.34233,1.9172799999999999,9.52032,0.72372,-1.59227,-1.59227,6.56234,0.94986,-0.54508,,3.0
SPNE,147451,USD,2021,Q1,2021-05-03,2021-05-03,-32355000.0,26174000.0,-61634000.0,0.63546,-0.2698,-0.27061999999999997,-0.27218000000000003,-0.18814,1.4217799999999998,4.35008,0.44673,0.11359000000000001,-1.57092,-1.57092,5.80491,5.77154,-2.2335,,2.0
SPPI,53529,USD,2021,Q1,2021-05-13,2021-05-13,-172447000.0,0.0,-179562000.0,0.76651,-4.92895,-4.17509,-1.4439899999999999,-0.9876799999999999,1.01562,3.57135,0.46201000000000003,0.0,-1.33149,-1.33149,0.26926,0.92209,-1.35228,0.15127000000000002,4.0
SPR,131997,USD,2021,Q1,2021-05-05,2021-05-05,-425200000.0,3565400000.0,-1128400000.0,-0.14357,-0.22173,-0.27225,-1.26825,-0.11170999999999999,1.28388,2.67984,10.35325,0.45316000000000006,-8.45096,-8.45096,31.04135,6.65865,-10.85,0.03942,2.0
SQ,83293,USD,2021,Q1,2021-05-06,2021-05-06,341603000.0,2980202000.0,-159547000.0,0.23975,0.01884,0.027180000000000003,0.15469000000000002,0.03155,-0.44566000000000006,1.67572,3.9035800000000003,0.2626,0.79888,0.71777,29.396859999999997,5.16446,-0.35603,,4.0
SQBG,137237,USD,2020,Q4,2021-04-15,2021-04-15,57515000.0,452250000.0,42531000.0,1.0,0.40029000000000003,-0.99565,-1.23204,-0.15800999999999998,-0.47563,1.5730899999999999,6.79715,0.79916,-54.40835,-54.407709999999994,54.64626,16.09129,25.87835,,5.0
SRCL,101113,USD,2021,Q1,2021-04-29,2021-04-29,415600000.0,1743900000.0,511699999.0,0.40176,0.07297000000000001,-0.00434,-0.004529999999999999,-0.00201,-46.0991,0.79703,1.25882,0.31527,-0.12120999999999998,-0.12108,27.93885,26.70161,5.58777,0.0,5.0
SRDX,366154,USD,2021,Q2,2021-04-28,2021-04-28,18375000.0,0.0,21121000.0,0.84765,0.10257000000000001,0.06865,0.05156,0.04137,2.88302,5.92656,0.24644000000000002,0.0,0.53625,0.52917,7.81159,10.4001,1.5460200000000002,,4.0
SRNE,133865,USD,2021,Q1,2021-05-05,2021-05-05,-220836000.0,101674000.0,-219567000.0,0.7659699999999999,-4.98072,-4.96036,-0.9994299999999999,-0.37606,0.9515100000000001,2.76645,1.6576400000000002,0.1657,-0.9073399999999999,-0.8921600000000001,0.18292,0.91001,-0.86334,,6.0
SRT,144111,USD,2021,Q1,2021-05-10,2021-05-10,63129000.0,172758000.0,86977000.0,0.14672000000000002,0.05482000000000001,-0.03827,-0.1035,-0.03896,-3.5381,1.4183700000000001,1.6566900000000002,0.27379000000000003,-0.61429,-0.61295,16.0525,4.614669999999999,2.1734299999999998,0.08294,5.0
SSI,42463,USD,2019,Q3,2019-12-12,2019-12-12,-4193000.0,365123000.0,-69016000.0,0.22885,-0.038110000000000005,-0.056760000000000005,-0.58163,-0.08102000000000001,0.72573,1.89516,6.17854,0.31108,-3.32491,-3.32491,58.57555,5.71649,-2.41298,0.050910000000000004,3.0
SSNI,331528,USD,2017,Q3,2017-11-09,2017-11-09,-34925000.0,0.0,-15138000.0,0.27175,-0.10309000000000001,-0.1028,1.12332,-0.13825,0.34594,0.94725,-9.12527,0.0,-0.82637,-0.82909,8.03824,-0.73565,-0.28586999999999996,,3.0
STRT,202406,USD,2021,Q3,2021-05-06,2021-05-06,33457000.0,16000000.0,14349000.0,0.13327999999999998,0.03294,0.02181,0.04388,0.02978,1.57612,2.23873,0.47341000000000005,0.052329999999999995,2.41566,2.40274,110.74096000000002,47.12172,3.8073599999999996,0.0,7.0
STZ,256994,USD,2020,Q4,2021-04-20,2021-04-20,3094700001.0,10442300000.0,2845000001.0,0.5184,0.32511999999999996,0.23192,0.14344,0.07371,1.42392,2.39894,0.94591,0.38526,10.32457,9.14048,44.51708,70.27165,14.7014,2.97128,8.0
SVT,250129,USD,2021,Q1,2021-05-14,2021-05-14,-1738000.0,10090000.0,-1007000.0,0.10404000000000001,-0.07322000000000001,-0.02893,-0.03633,-0.02433,0.80111,5.3573699999999995,0.4933,0.19527,-0.52732,-0.52375,18.2301,14.51578,-0.42244,0.00212,3.0
SWK,244442,USD,2021,Q1,2021-04-28,2021-04-28,2447600000.0,4246500000.0,2329600000.0,0.3531,0.13255999999999998,0.09967999999999999,0.13635999999999998,0.06514,1.49794,1.4247299999999998,1.0935,0.17786,9.9714,9.84676,100.03655,63.486909999999995,14.936589999999999,2.97821,8.0
SWKS,353611,USD,2021,Q2,2021-04-30,2021-04-30,1729200002.0,0.0,1262100002.0,0.48753,0.31361999999999995,0.27676,0.25697,0.21116,1.0422799999999999,5.20932,0.2169,0.0,7.2923800000000005,7.221710000000001,26.349290000000003,28.3788,7.60072,1.9427900000000002,7.0
SWY,86808,USD,2015,Q4,2016-03-03,2016-03-03,1456000000.0,2999900000.0,881100000.0,0.2665,0.014709999999999999,0.00312,0.02081,0.00848,7.769839999999999,2.03708,1.45432,0.22426,0.49563,0.49155,158.78583999999998,23.821679999999997,3.8509599999999997,1.1005200000000002,5.0
SXC,112269,USD,2021,Q1,2021-04-28,2021-04-28,211900000.0,644600000.0,187700001.0,0.22316999999999998,0.06097999999999999,0.01168,0.02982,0.00953,12.26797,1.45244,2.1282400000000004,0.40159,0.18484,0.18412,15.82845,5.79281,2.26759,0.24161999999999997,6.0
SXT,134902,USD,2021,Q1,2021-05-04,2021-05-04,215028000.0,530301000.0,238833000.0,0.31876,0.12303,0.08976,0.13004000000000002,0.06994,1.9842099999999998,3.70854,0.85925,0.30813,2.84584,2.8410900000000003,31.70593,21.88508,5.64674,1.5626200000000001,7.0
SYK,105030,USD,2021,Q1,2021-04-28,2021-04-28,2966000000.0,13074000000.0,3157000000.0,0.62755,0.14107,0.09568,0.10428,0.042089999999999995,2.2421900000000003,2.27144,1.4777799999999999,0.39079,3.7459300000000004,3.69748,39.151309999999995,35.92152,8.39907,2.35717,3.0
SYNA,260659,USD,2021,Q3,2021-05-06,2021-05-06,108300000.0,895300000.0,357500000.0,0.43617,0.06825,0.1168,0.16147999999999998,0.06905,2.37384,3.95074,1.3386200000000001,0.4105,4.36838,4.12603,37.40102,27.05149,10.36983,,6.0
SYNH,336622,USD,2021,Q1,2021-04-29,2021-04-29,587538000.0,3161626000.0,668674000.0,0.23351999999999998,0.08145,0.04437,0.06115,0.024880000000000003,3.37822,1.09273,1.45751,0.39746,1.9001299999999999,1.87763,42.82573,31.07295,6.41905,0.0,6.0
SYUT,53873,USD,2016,Q4,2017-02-09,2017-02-09,64172000.0,513506000.0,-38922000.0,0.4844,0.14973,0.055439999999999996,0.14792,0.02477,-1.9234,1.04867,4.97293,0.62845,0.3545,0.3545,6.394880000000001,2.33416,-0.68185,,5.0
SYY,247719,USD,2021,Q3,2021-05-05,2021-05-05,1125626000.0,12706732000.0,2028218000.0,0.18186,0.00763,-0.00557,-0.17153,-0.01113,-8.26822,1.6533799999999998,14.41415,0.57644,-0.4817,-0.47995,86.45733,2.74055,3.9828300000000003,1.80172,4.0
T,66790,USD,2021,Q1,2021-05-06,2021-05-06,52440000000.0,180199000000.0,25614000000.0,0.52684,0.14652,-0.01415,-0.013369999999999998,-0.00447,-10.46751,0.81916,1.9877,0.32944,-0.34221,-0.34097,24.182920000000003,23.14356,3.5821300000000003,2.09216,4.0
TA,133962,USD,2021,Q1,2021-05-04,2021-05-04,157307000.0,525229000.0,283905000.0,0.2796,0.00675,-0.00022999999999999998,-0.00182,-0.00033,-245.38029,1.66809,4.49886,0.15022,-0.09225,-0.09225,404.40019,50.66555,22.63724,,4.0
TAP,248956,USD,2021,Q1,2021-04-29,2021-04-29,2393100000.0,8244700000.0,2644099999.0,0.41012,0.16141,-0.07915,-0.05827,-0.027530000000000002,-3.53537,0.65787,1.11653,0.30351999999999996,-3.4485300000000003,-3.44694,43.57164,56.083,12.19182,0.008759999999999999,5.0
TAYD,338837,USD,2021,Q3,2021-03-26,2021-03-26,800252.0,0.0,-1106133.0,0.22075,-0.01906,0.08611,0.04875,0.04512,-0.55886,10.025360000000001,0.08032,0.0,0.7565,0.56612,8.78545,15.51874,-0.42278000000000004,,4.0
TBI,108139,USD,2021,Q1,2021-04-26,2021-04-26,36733000.0,0.0,92605000.0,0.23473000000000002,0.0037700000000000003,0.00859,0.0349,0.015880000000000002,5.9549199999999995,1.4856,1.19789,0.0,0.4479,0.44664,52.155159999999995,12.83497,2.66721,,6.0
TBTC,263057,USD,2021,Q1,2021-05-17,2021-05-17,513618.0,473400.0,966068.0,0.76034,0.08745,0.17112,0.17531,0.13968,1.03534,9.94925,0.25506,0.07087,0.20795999999999998,0.20734,1.2153,1.18626,0.21531,,5.0
TCMD,201913,USD,2021,Q1,2021-05-03,2021-05-03,-545000.0,0.0,-11110000.0,0.7086399999999999,-0.017509999999999998,-0.00848,-0.012620000000000001,-0.009009999999999999,7.0361,4.37731,0.40084000000000003,0.0,-0.08122,-0.08122,9.57962,6.43634,-0.5715,0.0,3.0
TECD,181744,USD,2020,Q1,2020-06-03,2020-06-03,,1445698000.0,,0.0631,0.01649,0.00999,0.11819,0.02967,,1.2659,2.98411,0.11681,10.2402,10.157060000000001,1025.4334,86.63978,,,6.0
TECH,176917,USD,2021,Q3,2021-05-07,2021-05-07,292088000.0,215431000.0,243018000.0,0.67256,0.24536,0.21736999999999998,0.11905999999999999,0.08841,1.31864,4.11658,0.34672,0.10334000000000002,4.77495,4.59806,21.96685,39.88608,6.29641,1.28075,6.0
TEL,104745,USD,2021,Q2,2021-04-23,2021-04-23,2704000000.0,4521000000.0,2760000000.0,0.30851999999999996,0.15050999999999998,0.08233,0.10999,0.051320000000000005,2.56506,1.47291,1.14321,0.21561999999999998,3.25814,3.2507599999999996,39.57305,29.623009999999997,8.35731,1.9258099999999998,7.0
TESO,141183,USD,2017,Q3,2017-11-07,2017-11-07,-32066000.0,0.0,-25616000.0,-0.14328,-0.36701,-0.38627,-0.21486999999999998,-0.18849000000000002,0.43433999999999995,5.56905,0.13993,0.0,-1.26334,-1.26334,3.27064,5.87965,-0.54872,0.0,4.0
TESS,42813,USD,2020,Q4,2021-06-11,2021-06-11,-14047000.0,30583200.0,-15606100.0,0.18137999999999999,-0.04765,-0.02342,-0.11391,-0.046239999999999996,1.785,1.9424299999999999,1.46355,0.16175,-1.00524,-1.00524,42.925709999999995,8.824530000000001,-1.79435,0.0198,3.0
TGT,72458,USD,2021,Q1,2021-05-28,2021-05-28,10956000000.0,12682000000.0,11451000000.0,0.30323,0.08605,0.06298,0.4132,0.12247000000000001,1.8526099999999999,1.0716700000000001,2.37396,0.25127,12.34965,12.232339999999999,196.08991,29.888109999999998,22.87912,2.6993,9.0
THMO,258731,USD,2021,Q1,2021-05-13,2021-05-13,-8640000.0,1130000.0,-14387000.0,0.058929999999999996,-1.15978,-1.75685,-1.35781,-0.60031,0.8198200000000001,1.61129,1.26184,0.0479,-1.7471700000000001,-1.7471700000000001,0.99449,1.2926799999999998,-2.83238,,2.0
THO,43246,USD,2021,Q3,2021-06-08,2021-06-08,883695000.0,1765340000.0,616269000.0,0.14901,0.06876,0.049710000000000004,0.19916,0.08181000000000001,1.12196,1.45794,1.4344299999999999,0.26294,9.93849,9.89587,199.91251,49.444829999999996,11.15063,1.63168,6.0
TIF,249289,USD,2020,Q3,2020-11-24,2020-11-24,661500000.0,1431100000.0,409700000.0,0.61969,0.10582000000000001,0.07837000000000001,0.08769,0.04145,1.4250399999999999,3.19272,1.1152600000000001,0.20635,2.3682,2.36091,30.219109999999997,26.91269,3.37479,2.31219,4.0
TIVO,176762,USD,2017,Q2,2017-08-29,2017-08-29,83885000.0,186024000.0,-7760000.0,0.6254,0.13894,0.04894,0.06176,0.02427,-0.33710999999999997,2.66588,1.54426,0.19616,0.244,0.25811,4.98559,3.95099,-0.08226,,6.0
TJX,256569,USD,2021,Q1,2021-05-28,2021-05-28,3534438000.0,5334864000.0,8338357000.0,0.27608,0.07055,0.03998,0.24627,0.04989,5.5151900000000005,1.5157100000000001,3.93572,0.17606,1.2594299999999998,1.24034,31.5003,5.11407,6.945989999999999,0.26258000000000004,5.0
TLCC,156530,USD,2021,Q1,2021-05-17,2021-05-17,108000.0,101107000.0,12037000.0,0.18497,-0.01241,-0.12744,0.08689,-0.20340999999999998,-1.36134,0.18188,-1.4271399999999999,2.3260099999999997,-0.034319999999999996,-0.03405,0.26927,-0.39496,0.04672,,5.0
TMED,169714,USD,2016,Q3,2016-08-22,2016-08-22,-484000.0,74000.0,-195000.0,0.32094,-0.12279000000000001,-0.11767000000000001,-0.23026999999999997,-0.18132,0.32609,3.30571,0.26993,0.02244,-0.032510000000000004,-0.032510000000000004,0.27626,0.14117000000000002,-0.0106,,4.0
TMO,372802,USD,2021,Q1,2021-05-07,2021-05-07,10719000000.0,18645000000.0,9560000000.0,0.51465,0.27893,0.22075999999999998,0.22603,0.12019,1.20646,2.5282299999999998,0.8806299999999999,0.2828,20.048070000000003,19.89705,90.81341,88.69829,24.18722,0.88046,9.0
TNL,116466,USD,2021,Q1,2021-04-28,2021-04-28,393000000.0,3386000000.0,526000000.0,0.47265,0.11972999999999999,-0.041260000000000005,0.09426,-0.013669999999999998,-5.71739,1.24702,-7.893439999999999,0.50327,-1.07039,-1.0685200000000001,25.945320000000002,-11.43688,6.11984,1.4078,4.0
TOL,200636,USD,2021,Q2,2021-06-03,2021-06-03,785465000.0,2403163000.0,1456978000.0,0.20588,0.0928,0.07001,0.10854000000000001,0.04906,2.70591,2.81501,1.21235,0.21896999999999997,4.2701,4.22432,60.990359999999995,38.96286,11.55449,0.5002300000000001,8.0
TPB,58275,USD,2021,Q1,2021-05-05,2021-05-05,82559000.0,429802000.0,73363000.0,0.47734,0.18809,0.09554,0.32265,0.06427999999999999,1.81929,4.85468,4.01916,0.68516,2.09485,1.97922,21.9258,6.2873,3.81114,0.20125,6.0
TPCS,74307,USD,2020,Q4,2021-06-10,2021-06-10,1327297.0,3816901.0,216399.0,0.22213000000000002,0.03996,0.02056,0.03225,0.020030000000000003,0.67492,2.10197,0.6097600000000001,0.2385,0.01089,0.01061,0.52992,0.33781,0.00735,,6.0
TPIC,180206,USD,2021,Q1,2021-05-06,2021-05-06,92568000.0,234270000.0,46504000.0,0.043789999999999996,0.024630000000000003,-0.01183,-0.10447999999999999,-0.02131,-2.28723,1.27999,3.90245,0.24555,-0.5666800000000001,-0.5666800000000001,47.88821,5.42401,1.29613,,4.0
TPR,331230,USD,2021,Q3,2021-05-06,2021-05-06,171200000.0,1590000000.0,373000000.0,0.7046899999999999,-0.010190000000000001,0.07028999999999999,0.11297,0.04276,1.09513,2.2435099999999997,1.64212,0.1996,1.22695,1.21654,17.45569,10.86095,1.34366,0.33573000000000003,8.0
TRIP,89539,USD,2021,Q1,2021-05-06,2021-05-06,-229000000.0,901000000.0,-391000000.0,0.8931,-0.78174,-0.7861899999999999,-0.44968,-0.15815,1.10765,3.0505400000000003,1.8433099999999998,0.40367,-2.61481,-2.61481,3.3259300000000005,5.81481,-2.8963,3.59099,2.0
TRN,247970,USD,2021,Q1,2021-04-27,2021-04-27,507799999.0,5165100000.0,-142600002.0,0.25833,0.13577999999999998,-0.17145,-0.15534,-0.034839999999999996,0.46647,2.10525,3.4593199999999995,0.58858,-2.68276,-2.67982,15.647210000000001,14.852129999999999,-1.2514299999999998,0.80913,5.0
TRNS,60740,USD,2020,Q4,2021-06-08,2021-06-08,18653000.0,19561000.0,20051000.0,0.26605999999999996,0.06387999999999999,0.04495,0.10377,0.05897,2.57361,1.94607,0.75972,0.14806,1.0506,1.03278,23.3739,10.124130000000001,2.70384,,5.0
TRT,288723,USD,2021,Q3,2021-05-14,2021-05-14,2003000.0,4354000.0,519000.0,0.22321999999999997,-0.032010000000000004,0.01985,0.022359999999999998,0.015390000000000001,0.86213,2.72553,0.45333,0.11127999999999999,0.12911,0.1262,6.505269999999999,5.658580000000001,0.11130999999999999,0.0652,5.0
TRUE,81812,USD,2021,Q1,2021-05-06,2021-05-06,10953000.0,0.0,1666000.0,0.92525,-0.03123,0.28275,0.21170999999999998,0.17815999999999999,0.02114,7.93675,0.18829,0.0,0.75616,0.75616,2.67434,3.57175,0.01599,,7.0
TSLA,56317,USD,2021,Q1,2021-04-28,2021-04-28,4594000000.0,10872000000.0,3533000000.0,0.21176999999999999,0.061320000000000006,0.0318,0.04672,0.021580000000000002,3.09099,1.66062,1.1652200000000001,0.20524,1.2101600000000001,1.02282,38.05188,24.369510000000002,3.7406,,8.0
TSN,138054,USD,2021,Q2,2021-05-10,2021-05-10,4481000000.0,10409000000.0,4389000000.0,0.12379000000000001,0.07553,0.05092,0.13741,0.06387000000000001,1.9931900000000002,1.73764,1.15126,0.30194,6.06612,6.04115,119.12397,43.763090000000005,12.090910000000001,1.70248,8.0
TSRI,333363,USD,2021,Q3,2021-04-14,2021-04-14,-54235.0,0.0,-1031019.0,0.16541,-0.00244,-0.00215,-0.02536,-0.0064,7.66494,2.14175,2.96045,0.0,-0.06856,-0.06856,31.87436,2.68401,-0.5254800000000001,,4.0
TSRO,349753,USD,2018,Q3,2018-11-02,2018-11-02,-608830000.0,643582000.0,-659730000.0,0.66409,-2.8189900000000003,-2.9567099999999997,4.959169999999999,-0.9124700000000001,1.0171299999999999,3.4046,-6.43489,0.90538,-11.8562,-11.8562,4.009930000000001,-2.3907599999999998,-12.059280000000001,,2.0
TSSI,363007,USD,2021,Q1,2021-05-17,2021-05-17,-183000.0,2282000.0,2916000.0,0.16417,-0.01842,-0.00636,-0.09921,-0.01917,-11.57143,1.287,4.17441,0.17363,-0.014119999999999999,-0.011559999999999999,2.22132,0.14235,0.16343,,4.0
TST,122759,USD,2018,Q3,2018-11-14,2018-11-14,2853105.0,0.0,26703119.0,0.58812,-0.03429,0.8551200000000001,0.81601,0.54222,0.52763,1.7752299999999999,0.50493,0.0,10.57387,10.478019999999999,12.3653,12.95803,5.57909,4.37911,5.0
TTC,181580,USD,2021,Q2,2021-06-03,2021-06-03,611332000.0,691455000.0,880271000.0,0.35447,0.14352,0.11194000000000001,0.33725,0.13838,2.1231,1.57699,1.43702,0.23078,3.8399199999999998,3.80482,34.304359999999996,11.3861,8.15253,1.0239,7.0
TTWO,372538,USD,2020,Q4,2021-05-19,2021-05-19,685421000.0,110127000.0,711017000.0,0.54486,0.18653,0.1746,0.17674,0.09769,1.20739,1.88861,0.80925,0.018269999999999998,5.13853,5.08783,29.43031,29.073590000000003,6.20423,,7.0
TUP,125534,USD,2021,Q1,2021-05-05,2021-05-05,333999999.0,680000000.0,530299998.0,0.68315,0.15911,0.0906,-1.07828,0.13473,3.20811,0.65099,-9.003260000000001,0.55424,3.35805,3.09406,37.0645,-3.11427,10.77298,0.0,7.0
TWIN,231580,USD,2021,Q3,2021-05-04,2021-05-04,3609000.0,58578000.0,7201000.0,0.22465,-0.0367,-0.047060000000000005,-0.0707,-0.03336,-0.72314,2.50955,1.11911,0.19625,-0.75321,-0.75284,16.004920000000002,10.60084,0.54467,0.0,4.0
TWTR,30388,USD,2021,Q1,2021-04-30,2021-04-30,591863000.0,5199071000.0,810914000.0,0.62903,0.02187,-0.26852,-0.13691,-0.07069,-0.76557,4.84302,0.9367700000000001,0.34697,-1.33809,-1.3065,4.98325,9.77347,1.0244,,2.0
